value,percentage,datetime,name,date,ccaa
2621994.284,1,2014-01-01T00:00:00.000+01:00,Generación total,2013-12-31,Andalucía
2137665.294,1,2014-02-01T00:00:00.000+01:00,Generación total,2014-01-31,Andalucía
2414085.046,1,2014-03-01T00:00:00.000+01:00,Generación total,2014-02-28,Andalucía
2068914.12,1,2014-04-01T00:00:00.000+02:00,Generación total,2014-03-31,Andalucía
2806517.2260000003,1,2014-05-01T00:00:00.000+02:00,Generación total,2014-04-30,Andalucía
2873307.732,1,2014-06-01T00:00:00.000+02:00,Generación total,2014-05-31,Andalucía
3151054.3430000003,1,2014-07-01T00:00:00.000+02:00,Generación total,2014-06-30,Andalucía
3260737.4620000008,1,2014-08-01T00:00:00.000+02:00,Generación total,2014-07-31,Andalucía
2894153.506,1,2014-09-01T00:00:00.000+02:00,Generación total,2014-08-31,Andalucía
2773955.297,1,2014-10-01T00:00:00.000+02:00,Generación total,2014-09-30,Andalucía
2284820.9889999996,1,2014-11-01T00:00:00.000+01:00,Generación total,2014-10-31,Andalucía
2651646.6240000003,1,2014-12-01T00:00:00.000+01:00,Generación total,2014-11-30,Andalucía
3067923.5219999994,1,2015-01-01T00:00:00.000+01:00,Generación total,2014-12-31,Andalucía
2765200.583,1,2015-02-01T00:00:00.000+01:00,Generación total,2015-01-31,Andalucía
2624472.351,1,2015-03-01T00:00:00.000+01:00,Generación total,2015-02-28,Andalucía
2715583.5160000003,1,2015-04-01T00:00:00.000+02:00,Generación total,2015-03-31,Andalucía
2897074.4420000003,1,2015-05-01T00:00:00.000+02:00,Generación total,2015-04-30,Andalucía
3228922.365,1,2015-06-01T00:00:00.000+02:00,Generación total,2015-05-31,Andalucía
3547085.0970000005,1,2015-07-01T00:00:00.000+02:00,Generación total,2015-06-30,Andalucía
3357540.392,1,2015-08-01T00:00:00.000+02:00,Generación total,2015-07-31,Andalucía
2980688.564,1,2015-09-01T00:00:00.000+02:00,Generación total,2015-08-31,Andalucía
2833369.7980000004,1,2015-10-01T00:00:00.000+02:00,Generación total,2015-09-30,Andalucía
2903535.14,1,2015-11-01T00:00:00.000+01:00,Generación total,2015-10-31,Andalucía
2817329.101,1,2015-12-01T00:00:00.000+01:00,Generación total,2015-11-30,Andalucía
718193.982,0.2739113454146645,2014-01-01T00:00:00.000+01:00,Eólica,2013-12-31,Andalucía
654211.331,0.3060401143416795,2014-02-01T00:00:00.000+01:00,Eólica,2014-01-31,Andalucía
740938.874,0.306923269015602,2014-03-01T00:00:00.000+01:00,Eólica,2014-02-28,Andalucía
586261.941,0.2833669775524563,2014-04-01T00:00:00.000+02:00,Eólica,2014-03-31,Andalucía
582637.832,0.20760173021649575,2014-05-01T00:00:00.000+02:00,Eólica,2014-04-30,Andalucía
378238.973,0.131638866518736,2014-06-01T00:00:00.000+02:00,Eólica,2014-05-31,Andalucía
395374.39,0.12547368181012675,2014-07-01T00:00:00.000+02:00,Eólica,2014-06-30,Andalucía
392633.553,0.12041250102949869,2014-08-01T00:00:00.000+02:00,Eólica,2014-07-31,Andalucía
273742.55,0.0945846685161972,2014-09-01T00:00:00.000+02:00,Eólica,2014-08-31,Andalucía
627148.093,0.22608442669507087,2014-10-01T00:00:00.000+02:00,Eólica,2014-09-30,Andalucía
632105.757,0.27665439001269615,2014-11-01T00:00:00.000+01:00,Eólica,2014-10-31,Andalucía
468918.39,0.1768404529305787,2014-12-01T00:00:00.000+01:00,Eólica,2014-11-30,Andalucía
609617.02,0.198706719912818,2015-01-01T00:00:00.000+01:00,Eólica,2014-12-31,Andalucía
748937.034,0.27084365546728945,2015-02-01T00:00:00.000+01:00,Eólica,2015-01-31,Andalucía
439800.695,0.1675768063749741,2015-03-01T00:00:00.000+01:00,Eólica,2015-02-28,Andalucía
666214.497,0.24533014472753925,2015-04-01T00:00:00.000+02:00,Eólica,2015-03-31,Andalucía
587863.464,0.20291624387606952,2015-05-01T00:00:00.000+02:00,Eólica,2015-04-30,Andalucía
620665.589,0.19222066028211862,2015-06-01T00:00:00.000+02:00,Eólica,2015-05-31,Andalucía
331654.62,0.09350060991784544,2015-07-01T00:00:00.000+02:00,Eólica,2015-06-30,Andalucía
492716.101,0.14674912092613776,2015-08-01T00:00:00.000+02:00,Eólica,2015-07-31,Andalucía
365801.946,0.12272397405688842,2015-09-01T00:00:00.000+02:00,Eólica,2015-08-31,Andalucía
382281.244,0.13492105558188772,2015-10-01T00:00:00.000+02:00,Eólica,2015-09-30,Andalucía
540656.505,0.18620628955088175,2015-11-01T00:00:00.000+01:00,Eólica,2015-10-31,Andalucía
577628.383,0.20502694654840753,2015-12-01T00:00:00.000+01:00,Eólica,2015-11-30,Andalucía
1282252.954,1,2014-01-01T00:00:00.000+01:00,Generación total,2013-12-31,Aragón
1016608.404,1,2014-02-01T00:00:00.000+01:00,Generación total,2014-01-31,Aragón
1185031.7520000003,1,2014-03-01T00:00:00.000+01:00,Generación total,2014-02-28,Aragón
1291776.799,1,2014-04-01T00:00:00.000+02:00,Generación total,2014-03-31,Aragón
1521566.933,1,2014-05-01T00:00:00.000+02:00,Generación total,2014-04-30,Aragón
1560232.7300000002,1,2014-06-01T00:00:00.000+02:00,Generación total,2014-05-31,Aragón
1574249.026,1,2014-07-01T00:00:00.000+02:00,Generación total,2014-06-30,Aragón
1417508.2359999998,1,2014-08-01T00:00:00.000+02:00,Generación total,2014-07-31,Aragón
1300818.975,1,2014-09-01T00:00:00.000+02:00,Generación total,2014-08-31,Aragón
1441732.5550000002,1,2014-10-01T00:00:00.000+02:00,Generación total,2014-09-30,Aragón
1258159.4540000001,1,2014-11-01T00:00:00.000+01:00,Generación total,2014-10-31,Aragón
1825262.2910000002,1,2014-12-01T00:00:00.000+01:00,Generación total,2014-11-30,Aragón
1538155.5510000002,1,2015-01-01T00:00:00.000+01:00,Generación total,2014-12-31,Aragón
1287345.316,1,2015-02-01T00:00:00.000+01:00,Generación total,2015-01-31,Aragón
1292182.0520000001,1,2015-03-01T00:00:00.000+01:00,Generación total,2015-02-28,Aragón
1225475.1300000001,1,2015-04-01T00:00:00.000+02:00,Generación total,2015-03-31,Aragón
1340997.1169999999,1,2015-05-01T00:00:00.000+02:00,Generación total,2015-04-30,Aragón
1470959.599,1,2015-06-01T00:00:00.000+02:00,Generación total,2015-05-31,Aragón
1529945.586,1,2015-07-01T00:00:00.000+02:00,Generación total,2015-06-30,Aragón
1283999.721,1,2015-08-01T00:00:00.000+02:00,Generación total,2015-07-31,Aragón
1226475.83,1,2015-09-01T00:00:00.000+02:00,Generación total,2015-08-31,Aragón
1148038.6700000002,1,2015-10-01T00:00:00.000+02:00,Generación total,2015-09-30,Aragón
1261881.237,1,2015-11-01T00:00:00.000+01:00,Generación total,2015-10-31,Aragón
987487.795,1,2015-12-01T00:00:00.000+01:00,Generación total,2015-11-30,Aragón
428104.51,0.3338689988309437,2014-01-01T00:00:00.000+01:00,Eólica,2013-12-31,Aragón
383735.036,0.3726346384071444,2014-02-01T00:00:00.000+01:00,Eólica,2014-01-31,Aragón
434330.563,0.3665138611408278,2014-03-01T00:00:00.000+01:00,Eólica,2014-02-28,Aragón
319453.061,0.24729741333587765,2014-04-01T00:00:00.000+02:00,Eólica,2014-03-31,Aragón
453154.39,0.29731394760723423,2014-05-01T00:00:00.000+02:00,Eólica,2014-04-30,Aragón
361553.278,0.23134587877610172,2014-06-01T00:00:00.000+02:00,Eólica,2014-05-31,Aragón
455642.45,0.2889053479989313,2014-07-01T00:00:00.000+02:00,Eólica,2014-06-30,Aragón
259079.475,0.18277105446038483,2014-08-01T00:00:00.000+02:00,Eólica,2014-07-31,Aragón
164042.652,0.12610721026728564,2014-09-01T00:00:00.000+02:00,Eólica,2014-08-31,Aragón
214035.113,0.14845687728817358,2014-10-01T00:00:00.000+02:00,Eólica,2014-09-30,Aragón
323455.003,0.2570858582126904,2014-11-01T00:00:00.000+01:00,Eólica,2014-10-31,Aragón
650722.414,0.35650898898672306,2014-12-01T00:00:00.000+01:00,Eólica,2014-11-30,Aragón
520478.961,0.3383786254008064,2015-01-01T00:00:00.000+01:00,Eólica,2014-12-31,Aragón
561004.462,0.4357839773271836,2015-02-01T00:00:00.000+01:00,Eólica,2015-01-31,Aragón
510451.883,0.3950309340777006,2015-03-01T00:00:00.000+01:00,Eólica,2015-02-28,Aragón
322716.028,0.26267689178897624,2015-04-01T00:00:00.000+02:00,Eólica,2015-03-31,Aragón
476343.425,0.35521584570267206,2015-05-01T00:00:00.000+02:00,Eólica,2015-04-30,Aragón
268359.718,0.18212842163094792,2015-06-01T00:00:00.000+02:00,Eólica,2015-05-31,Aragón
361445.122,0.2358261344474205,2015-07-01T00:00:00.000+02:00,Eólica,2015-06-30,Aragón
278269.448,0.216288748618712,2015-08-01T00:00:00.000+02:00,Eólica,2015-07-31,Aragón
287179.043,0.23414977774164533,2015-09-01T00:00:00.000+02:00,Eólica,2015-08-31,Aragón
332639.193,0.28974563461351,2015-10-01T00:00:00.000+02:00,Eólica,2015-09-30,Aragón
336857.697,0.26694881191897774,2015-11-01T00:00:00.000+01:00,Eólica,2015-10-31,Aragón
107688.581,0.10905307543573235,2015-12-01T00:00:00.000+01:00,Eólica,2015-11-30,Aragón
213762.53999999998,1,2014-01-01T00:00:00.000+01:00,Generación total,2013-12-31,Cantabria
171702.326,1,2014-02-01T00:00:00.000+01:00,Generación total,2014-01-31,Cantabria
196052.74599999998,1,2014-03-01T00:00:00.000+01:00,Generación total,2014-02-28,Cantabria
187996.272,1,2014-04-01T00:00:00.000+02:00,Generación total,2014-03-31,Cantabria
160157.403,1,2014-05-01T00:00:00.000+02:00,Generación total,2014-04-30,Cantabria
148069.68300000002,1,2014-06-01T00:00:00.000+02:00,Generación total,2014-05-31,Cantabria
132543.744,1,2014-07-01T00:00:00.000+02:00,Generación total,2014-06-30,Cantabria
123324.31599999999,1,2014-08-01T00:00:00.000+02:00,Generación total,2014-07-31,Cantabria
126766.607,1,2014-09-01T00:00:00.000+02:00,Generación total,2014-08-31,Cantabria
123784.973,1,2014-10-01T00:00:00.000+02:00,Generación total,2014-09-30,Cantabria
119514.08500000002,1,2014-11-01T00:00:00.000+01:00,Generación total,2014-10-31,Cantabria
156885.12,1,2014-12-01T00:00:00.000+01:00,Generación total,2014-11-30,Cantabria
162810.175,1,2015-01-01T00:00:00.000+01:00,Generación total,2014-12-31,Cantabria
147836.613,1,2015-02-01T00:00:00.000+01:00,Generación total,2015-01-31,Cantabria
179390.13199999998,1,2015-03-01T00:00:00.000+01:00,Generación total,2015-02-28,Cantabria
175118.258,1,2015-04-01T00:00:00.000+02:00,Generación total,2015-03-31,Cantabria
152509.461,1,2015-05-01T00:00:00.000+02:00,Generación total,2015-04-30,Cantabria
134768.043,1,2015-06-01T00:00:00.000+02:00,Generación total,2015-05-31,Cantabria
117086.182,1,2015-07-01T00:00:00.000+02:00,Generación total,2015-06-30,Cantabria
130122.51800000001,1,2015-08-01T00:00:00.000+02:00,Generación total,2015-07-31,Cantabria
131833.271,1,2015-09-01T00:00:00.000+02:00,Generación total,2015-08-31,Cantabria
137354.413,1,2015-10-01T00:00:00.000+02:00,Generación total,2015-09-30,Cantabria
103190.70499999999,1,2015-11-01T00:00:00.000+01:00,Generación total,2015-10-31,Cantabria
130814.04200000002,1,2015-12-01T00:00:00.000+01:00,Generación total,2015-11-30,Cantabria
12641.086,0.059136114307024985,2014-01-01T00:00:00.000+01:00,Eólica,2013-12-31,Cantabria
7820.483,0.04554675048490607,2014-02-01T00:00:00.000+01:00,Eólica,2014-01-31,Cantabria
6052.265,0.03087059540599345,2014-03-01T00:00:00.000+01:00,Eólica,2014-02-28,Cantabria
4541.398,0.02415685136564836,2014-04-01T00:00:00.000+02:00,Eólica,2014-03-31,Cantabria
4388.982,0.027404178125940266,2014-05-01T00:00:00.000+02:00,Eólica,2014-04-30,Cantabria
3756.641,0.02537076411516326,2014-06-01T00:00:00.000+02:00,Eólica,2014-05-31,Cantabria
3521.412,0.026567923115254688,2014-07-01T00:00:00.000+02:00,Eólica,2014-06-30,Cantabria
1511.157,0.012253520222240681,2014-08-01T00:00:00.000+02:00,Eólica,2014-07-31,Cantabria
4358.696,0.03438362912087723,2014-09-01T00:00:00.000+02:00,Eólica,2014-08-31,Cantabria
8238.554,0.06655536451908424,2014-10-01T00:00:00.000+02:00,Eólica,2014-09-30,Cantabria
11151.29,0.09330523678443423,2014-11-01T00:00:00.000+01:00,Eólica,2014-10-31,Cantabria
8326.986,0.053076964851733556,2014-12-01T00:00:00.000+01:00,Eólica,2014-11-30,Cantabria
4938.689,0.030334031641449932,2015-01-01T00:00:00.000+01:00,Eólica,2014-12-31,Cantabria
3788.486,0.025626168802987927,2015-02-01T00:00:00.000+01:00,Eólica,2015-01-31,Cantabria
5547.978,0.030926885097559326,2015-03-01T00:00:00.000+01:00,Eólica,2015-02-28,Cantabria
7064.598,0.04034187000649584,2015-04-01T00:00:00.000+02:00,Eólica,2015-03-31,Cantabria
8008.621,0.0525122897129641,2015-05-01T00:00:00.000+02:00,Eólica,2015-04-30,Cantabria
2631.018,0.019522565894942914,2015-06-01T00:00:00.000+02:00,Eólica,2015-05-31,Cantabria
2258.202,0.019286665270202424,2015-07-01T00:00:00.000+02:00,Eólica,2015-06-30,Cantabria
5241.213,0.04027906222964421,2015-08-01T00:00:00.000+02:00,Eólica,2015-07-31,Cantabria
2584.363,0.01960326843441516,2015-09-01T00:00:00.000+02:00,Eólica,2015-08-31,Cantabria
8689.279,0.06326173881286218,2015-10-01T00:00:00.000+02:00,Eólica,2015-09-30,Cantabria
7367.862,0.07140044251078623,2015-11-01T00:00:00.000+01:00,Eólica,2015-10-31,Cantabria
12620.636,0.0964776854766096,2015-12-01T00:00:00.000+01:00,Eólica,2015-11-30,Cantabria
2373854.3880000003,1,2014-01-01T00:00:00.000+01:00,Generación total,2013-12-31,Castilla la Mancha
2093683.188,1,2014-02-01T00:00:00.000+01:00,Generación total,2014-01-31,Castilla la Mancha
2119803.629,1,2014-03-01T00:00:00.000+01:00,Generación total,2014-02-28,Castilla la Mancha
1942438.5760000001,1,2014-04-01T00:00:00.000+02:00,Generación total,2014-03-31,Castilla la Mancha
1724598.8139999998,1,2014-05-01T00:00:00.000+02:00,Generación total,2014-04-30,Castilla la Mancha
1197351.738,1,2014-06-01T00:00:00.000+02:00,Generación total,2014-05-31,Castilla la Mancha
1848108.1760000002,1,2014-07-01T00:00:00.000+02:00,Generación total,2014-06-30,Castilla la Mancha
1814146.5030000003,1,2014-08-01T00:00:00.000+02:00,Generación total,2014-07-31,Castilla la Mancha
1693331.753,1,2014-09-01T00:00:00.000+02:00,Generación total,2014-08-31,Castilla la Mancha
1710840.4960000003,1,2014-10-01T00:00:00.000+02:00,Generación total,2014-09-30,Castilla la Mancha
1980724.1109999998,1,2014-11-01T00:00:00.000+01:00,Generación total,2014-10-31,Castilla la Mancha
2008047.592,1,2014-12-01T00:00:00.000+01:00,Generación total,2014-11-30,Castilla la Mancha
2128438.8719999995,1,2015-01-01T00:00:00.000+01:00,Generación total,2014-12-31,Castilla la Mancha
2301947.3880000003,1,2015-02-01T00:00:00.000+01:00,Generación total,2015-01-31,Castilla la Mancha
2035680.731,1,2015-03-01T00:00:00.000+01:00,Generación total,2015-02-28,Castilla la Mancha
1902163.8090000001,1,2015-04-01T00:00:00.000+02:00,Generación total,2015-03-31,Castilla la Mancha
1250929.69,1,2015-05-01T00:00:00.000+02:00,Generación total,2015-04-30,Castilla la Mancha
1785442.533,1,2015-06-01T00:00:00.000+02:00,Generación total,2015-05-31,Castilla la Mancha
2011186.161,1,2015-07-01T00:00:00.000+02:00,Generación total,2015-06-30,Castilla la Mancha
1820960.921,1,2015-08-01T00:00:00.000+02:00,Generación total,2015-07-31,Castilla la Mancha
1646315.368,1,2015-09-01T00:00:00.000+02:00,Generación total,2015-08-31,Castilla la Mancha
1608688.0529999998,1,2015-10-01T00:00:00.000+02:00,Generación total,2015-09-30,Castilla la Mancha
1642890.7680000002,1,2015-11-01T00:00:00.000+01:00,Generación total,2015-10-31,Castilla la Mancha
1452109.0150000001,1,2015-12-01T00:00:00.000+01:00,Generación total,2015-11-30,Castilla la Mancha
1230465.306,0.5183406834977277,2014-01-01T00:00:00.000+01:00,Eólica,2013-12-31,Castilla la Mancha
1100210.897,0.5242949847005597,2014-02-01T00:00:00.000+01:00,Eólica,2014-01-31,Castilla la Mancha
920786.579,0.4332687940853159,2014-03-01T00:00:00.000+01:00,Eólica,2014-02-28,Castilla la Mancha
719274.917,0.3694090982586848,2014-04-01T00:00:00.000+02:00,Eólica,2014-03-31,Castilla la Mancha
564641.152,0.32740434900936916,2014-05-01T00:00:00.000+02:00,Eólica,2014-04-30,Castilla la Mancha
447080.718,0.3733912966517112,2014-06-01T00:00:00.000+02:00,Eólica,2014-05-31,Castilla la Mancha
461823.248,0.24988972723423522,2014-07-01T00:00:00.000+02:00,Eólica,2014-06-30,Castilla la Mancha
417789.906,0.23029557166916412,2014-08-01T00:00:00.000+02:00,Eólica,2014-07-31,Castilla la Mancha
316394.44,0.18684728461475913,2014-09-01T00:00:00.000+02:00,Eólica,2014-08-31,Castilla la Mancha
528094.446,0.3086754418279797,2014-10-01T00:00:00.000+02:00,Eólica,2014-09-30,Castilla la Mancha
905348.54,0.457079577601002,2014-11-01T00:00:00.000+01:00,Eólica,2014-10-31,Castilla la Mancha
778660.533,0.38776995928889324,2014-12-01T00:00:00.000+01:00,Eólica,2014-11-30,Castilla la Mancha
843910.618,0.39649276711762677,2015-01-01T00:00:00.000+01:00,Eólica,2014-12-31,Castilla la Mancha
1171293.597,0.5088272664726948,2015-02-01T00:00:00.000+01:00,Eólica,2015-01-31,Castilla la Mancha
742101.423,0.36454705873030147,2015-03-01T00:00:00.000+01:00,Eólica,2015-02-28,Castilla la Mancha
713422.253,0.37505826239805196,2015-04-01T00:00:00.000+02:00,Eólica,2015-03-31,Castilla la Mancha
579118.971,0.4629508561748183,2015-05-01T00:00:00.000+02:00,Eólica,2015-04-30,Castilla la Mancha
371541.161,0.20809471833053952,2015-06-01T00:00:00.000+02:00,Eólica,2015-05-31,Castilla la Mancha
491035.189,0.2441520325278332,2015-07-01T00:00:00.000+02:00,Eólica,2015-06-30,Castilla la Mancha
504917.148,0.2772806061772701,2015-08-01T00:00:00.000+02:00,Eólica,2015-07-31,Castilla la Mancha
439335.662,0.2664385115247329,2015-09-01T00:00:00.000+02:00,Eólica,2015-08-31,Castilla la Mancha
522908.763,0.32470212871415205,2015-10-01T00:00:00.000+02:00,Eólica,2015-09-30,Castilla la Mancha
561274.351,0.34125401575166764,2015-11-01T00:00:00.000+01:00,Eólica,2015-10-31,Castilla la Mancha
345857.27,0.2378338572104461,2015-12-01T00:00:00.000+01:00,Eólica,2015-11-30,Castilla la Mancha
3293755.0200000005,1,2014-01-01T00:00:00.000+01:00,Generación total,2013-12-31,Castilla y León
3530144.085,1,2014-02-01T00:00:00.000+01:00,Generación total,2014-01-31,Castilla y León
3190453.291,1,2014-03-01T00:00:00.000+01:00,Generación total,2014-02-28,Castilla y León
2897259.3179999995,1,2014-04-01T00:00:00.000+02:00,Generación total,2014-03-31,Castilla y León
2549166.925,1,2014-05-01T00:00:00.000+02:00,Generación total,2014-04-30,Castilla y León
2782620.5579999997,1,2014-06-01T00:00:00.000+02:00,Generación total,2014-05-31,Castilla y León
2932671.147,1,2014-07-01T00:00:00.000+02:00,Generación total,2014-06-30,Castilla y León
2488826.569,1,2014-08-01T00:00:00.000+02:00,Generación total,2014-07-31,Castilla y León
2869141.6829999997,1,2014-09-01T00:00:00.000+02:00,Generación total,2014-08-31,Castilla y León
2632049.263,1,2014-10-01T00:00:00.000+02:00,Generación total,2014-09-30,Castilla y León
2528065.1259999997,1,2014-11-01T00:00:00.000+01:00,Generación total,2014-10-31,Castilla y León
2547048.2759999996,1,2014-12-01T00:00:00.000+01:00,Generación total,2014-11-30,Castilla y León
2702682.616,1,2015-01-01T00:00:00.000+01:00,Generación total,2014-12-31,Castilla y León
2770488.053,1,2015-02-01T00:00:00.000+01:00,Generación total,2015-01-31,Castilla y León
2691985.222,1,2015-03-01T00:00:00.000+01:00,Generación total,2015-02-28,Castilla y León
2328564.901,1,2015-04-01T00:00:00.000+02:00,Generación total,2015-03-31,Castilla y León
2691682.471,1,2015-05-01T00:00:00.000+02:00,Generación total,2015-04-30,Castilla y León
2700342.2029999997,1,2015-06-01T00:00:00.000+02:00,Generación total,2015-05-31,Castilla y León
3096634.8630000004,1,2015-07-01T00:00:00.000+02:00,Generación total,2015-06-30,Castilla y León
2674027.3140000002,1,2015-08-01T00:00:00.000+02:00,Generación total,2015-07-31,Castilla y León
2295282.6739999996,1,2015-09-01T00:00:00.000+02:00,Generación total,2015-08-31,Castilla y León
2451597.957,1,2015-10-01T00:00:00.000+02:00,Generación total,2015-09-30,Castilla y León
2646709.1610000003,1,2015-11-01T00:00:00.000+01:00,Generación total,2015-10-31,Castilla y León
2398081.4289999995,1,2015-12-01T00:00:00.000+01:00,Generación total,2015-11-30,Castilla y León
1672953.906,0.5073548950131339,2014-01-01T00:00:00.000+01:00,Eólica,2013-12-31,Castilla y León
1563177.707,0.4405286626533364,2014-02-01T00:00:00.000+01:00,Eólica,2014-01-31,Castilla y León
1205128.925,0.37733378944069,2014-03-01T00:00:00.000+01:00,Eólica,2014-02-28,Castilla y León
814647.386,0.2808932613532787,2014-04-01T00:00:00.000+02:00,Eólica,2014-03-31,Castilla y León
1088167.317,0.4263604091260304,2014-05-01T00:00:00.000+02:00,Eólica,2014-04-30,Castilla y León
791924.268,0.28431491084026944,2014-06-01T00:00:00.000+02:00,Eólica,2014-05-31,Castilla y León
848688.42,0.28909893525909647,2014-07-01T00:00:00.000+02:00,Eólica,2014-06-30,Castilla y León
685561.837,0.2751379068374427,2014-08-01T00:00:00.000+02:00,Eólica,2014-07-31,Castilla y León
523193.332,0.18217271935354165,2014-09-01T00:00:00.000+02:00,Eólica,2014-08-31,Castilla y León
850813.667,0.3228755461911598,2014-10-01T00:00:00.000+02:00,Eólica,2014-09-30,Castilla y León
1336255.518,0.5278888394685579,2014-11-01T00:00:00.000+01:00,Eólica,2014-10-31,Castilla y León
950049.538,0.3724727018013425,2014-12-01T00:00:00.000+01:00,Eólica,2014-11-30,Castilla y León
1004888.307,0.37128325050894995,2015-01-01T00:00:00.000+01:00,Eólica,2014-12-31,Castilla y León
1300523.644,0.4687961622564548,2015-02-01T00:00:00.000+01:00,Eólica,2015-01-31,Castilla y León
1221705.898,0.45323063062809454,2015-03-01T00:00:00.000+01:00,Eólica,2015-02-28,Castilla y León
852240.595,0.36551843701539866,2015-04-01T00:00:00.000+02:00,Eólica,2015-03-31,Castilla y León
1281048.611,0.475413045530924,2015-05-01T00:00:00.000+02:00,Eólica,2015-04-30,Castilla y León
597889.989,0.2211870707322315,2015-06-01T00:00:00.000+02:00,Eólica,2015-05-31,Castilla y León
723636.507,0.2334726917641835,2015-07-01T00:00:00.000+02:00,Eólica,2015-06-30,Castilla y León
798634.183,0.29835314692369586,2015-08-01T00:00:00.000+02:00,Eólica,2015-07-31,Castilla y León
750481.662,0.3265624592942785,2015-09-01T00:00:00.000+02:00,Eólica,2015-08-31,Castilla y León
1028249.604,0.4189067616086036,2015-10-01T00:00:00.000+02:00,Eólica,2015-09-30,Castilla y León
784711.728,0.29614662305635486,2015-11-01T00:00:00.000+01:00,Eólica,2015-10-31,Castilla y León
794015.151,0.33064992221781825,2015-12-01T00:00:00.000+01:00,Eólica,2015-11-30,Castilla y León
3880057.3879999993,1,2014-01-01T00:00:00.000+01:00,Generación total,2013-12-31,Cataluña
3471936.4999999995,1,2014-02-01T00:00:00.000+01:00,Generación total,2014-01-31,Cataluña
3730600.7780000004,1,2014-03-01T00:00:00.000+01:00,Generación total,2014-02-28,Cataluña
3772771.9360000007,1,2014-04-01T00:00:00.000+02:00,Generación total,2014-03-31,Cataluña
3228090.595999999,1,2014-05-01T00:00:00.000+02:00,Generación total,2014-04-30,Cataluña
3170876.068,1,2014-06-01T00:00:00.000+02:00,Generación total,2014-05-31,Cataluña
3707172.249,1,2014-07-01T00:00:00.000+02:00,Generación total,2014-06-30,Cataluña
3268522.937,1,2014-08-01T00:00:00.000+02:00,Generación total,2014-07-31,Cataluña
3364137.041,1,2014-09-01T00:00:00.000+02:00,Generación total,2014-08-31,Cataluña
3493787.506,1,2014-10-01T00:00:00.000+02:00,Generación total,2014-09-30,Cataluña
2857839.0130000007,1,2014-11-01T00:00:00.000+01:00,Generación total,2014-10-31,Cataluña
3587641.7569999998,1,2014-12-01T00:00:00.000+01:00,Generación total,2014-11-30,Cataluña
4027733.6040000003,1,2015-01-01T00:00:00.000+01:00,Generación total,2014-12-31,Cataluña
3558018.659000001,1,2015-02-01T00:00:00.000+01:00,Generación total,2015-01-31,Cataluña
4036488.3109999998,1,2015-03-01T00:00:00.000+01:00,Generación total,2015-02-28,Cataluña
3653297.8279999997,1,2015-04-01T00:00:00.000+02:00,Generación total,2015-03-31,Cataluña
3270366.1729999995,1,2015-05-01T00:00:00.000+02:00,Generación total,2015-04-30,Cataluña
3376593.9499999993,1,2015-06-01T00:00:00.000+02:00,Generación total,2015-05-31,Cataluña
3952077.086,1,2015-07-01T00:00:00.000+02:00,Generación total,2015-06-30,Cataluña
3678891.642,1,2015-08-01T00:00:00.000+02:00,Generación total,2015-07-31,Cataluña
3543579.1800000006,1,2015-09-01T00:00:00.000+02:00,Generación total,2015-08-31,Cataluña
3550479.638,1,2015-10-01T00:00:00.000+02:00,Generación total,2015-09-30,Cataluña
3011021.724,1,2015-11-01T00:00:00.000+01:00,Generación total,2015-10-31,Cataluña
3355962.9350000005,1,2015-12-01T00:00:00.000+01:00,Generación total,2015-11-30,Cataluña
318156.911,0.08199170487929287,2014-01-01T00:00:00.000+01:00,Eólica,2013-12-31,Cataluña
285867.63,0.08232996536576845,2014-02-01T00:00:00.000+01:00,Eólica,2014-01-31,Cataluña
291272.31,0.0780706183886766,2014-03-01T00:00:00.000+01:00,Eólica,2014-02-28,Cataluña
257345.436,0.0682070109013895,2014-04-01T00:00:00.000+02:00,Eólica,2014-03-31,Cataluña
245320.451,0.07599035672127351,2014-05-01T00:00:00.000+02:00,Eólica,2014-04-30,Cataluña
211434.991,0.06667853097911108,2014-06-01T00:00:00.000+02:00,Eólica,2014-05-31,Cataluña
256075.258,0.0690741118385267,2014-07-01T00:00:00.000+02:00,Eólica,2014-06-30,Cataluña
170561.195,0.05218175889362485,2014-08-01T00:00:00.000+02:00,Eólica,2014-07-31,Cataluña
96594.129,0.028712266543837992,2014-09-01T00:00:00.000+02:00,Eólica,2014-08-31,Cataluña
127398.455,0.03646385368021333,2014-10-01T00:00:00.000+02:00,Eólica,2014-09-30,Cataluña
225254.865,0.07881999789888092,2014-11-01T00:00:00.000+01:00,Eólica,2014-10-31,Cataluña
381852.335,0.10643546955460415,2014-12-01T00:00:00.000+01:00,Eólica,2014-11-30,Cataluña
361144.539,0.0896644551271569,2015-01-01T00:00:00.000+01:00,Eólica,2014-12-31,Cataluña
326778.044,0.09184270104188903,2015-02-01T00:00:00.000+01:00,Eólica,2015-01-31,Cataluña
321617.1,0.07967745109617884,2015-03-01T00:00:00.000+01:00,Eólica,2015-02-28,Cataluña
193089.761,0.052853550433282666,2015-04-01T00:00:00.000+02:00,Eólica,2015-03-31,Cataluña
252195.738,0.07711544354944624,2015-05-01T00:00:00.000+02:00,Eólica,2015-04-30,Cataluña
148691.394,0.04403591198758146,2015-06-01T00:00:00.000+02:00,Eólica,2015-05-31,Cataluña
190637.942,0.048237404749852594,2015-07-01T00:00:00.000+02:00,Eólica,2015-06-30,Cataluña
